Timestamp,Coin,PriceUSD
2025-05-19 23:04:59.655,Solana,165.8165532596329
2025-05-20 00:08:58.405,Solana,166.9262865818069
2025-05-20 01:11:50.162,Solana,167.57715489248707
2025-05-20 02:04:54.254,Solana,169.95076178886583
2025-05-20 03:04:51.452,Solana,171.0144205982657
2025-05-20 04:09:34.486,Solana,168.96230606966267
2025-05-20 05:08:34.224,Solana,169.67069970458638
2025-05-20 06:03:36.237,Solana,169.6307748172851
2025-05-20 07:08:17.010,Solana,168.37463400898022
2025-05-20 08:03:37.131,Solana,167.60465220190062
2025-05-20 09:02:25.723,Solana,167.43855125610747
2025-05-20 10:03:28.760,Solana,167.53217007733898
2025-05-20 11:03:54.376,Solana,166.43064250537256
2025-05-20 12:04:02.796,Solana,166.52696741108244
2025-05-20 13:03:30.701,Solana,165.7621161182035
2025-05-20 14:03:43.604,Solana,165.55450367177622
2025-05-20 15:03:36.711,Solana,166.05700355380128
2025-05-20 16:03:32.701,Solana,166.6727245374579
2025-05-20 17:03:32.904,Solana,165.95094827513114
2025-05-20 18:03:54.406,Solana,167.80869705098652
2025-05-20 19:03:29.274,Solana,165.6020010176901
2025-05-20 20:08:21.870,Solana,167.44855562997446
2025-05-20 21:03:40.745,Solana,168.28306345139433
2025-05-20 22:03:47.799,Solana,168.10443529246356
2025-05-20 23:14:17.000,Solana,167.88092884967827
2025-05-14 00:04:34.171,Dogecoin,0.24063615504965347
2025-05-14 01:04:37.056,Dogecoin,0.23924087522787937
2025-05-14 02:04:45.140,Dogecoin,0.2394150082395665
2025-05-14 03:01:09.366,Dogecoin,0.23707951727919532
2025-05-14 04:07:26.560,Dogecoin,0.23823826136122217
2025-05-14 05:03:38.502,Dogecoin,0.24042280385458467
2025-05-14 06:04:40.360,Dogecoin,0.24492487708380073
2025-05-14 07:01:59.334,Dogecoin,0.2424522231895274
2025-05-14 08:04:35.014,Dogecoin,0.2378307240955966
2025-05-14 09:04:36.483,Dogecoin,0.23614705002819242
2025-05-14 10:03:58.421,Dogecoin,0.23466511878543975
2025-05-14 11:04:55.970,Dogecoin,0.23579884021930098
2025-05-14 12:09:08.398,Dogecoin,0.23759955727862925
2025-05-14 13:05:47.040,Dogecoin,0.23731810075825652
2025-05-14 14:08:20.846,Dogecoin,0.23502246838694335
2025-05-14 15:17:12.000,Dogecoin,0.2320997089710524
2025-05-14 16:04:50.366,Dogecoin,0.23245908634514487
2025-05-14 17:04:44.472,Dogecoin,0.232158349704089
2025-05-14 18:09:53.026,Dogecoin,0.2315039750642482
2025-05-14 19:09:36.854,Dogecoin,0.23332646801353818
2025-05-14 20:10:00.607,Dogecoin,0.234150330336864
2025-05-14 21:04:51.577,Dogecoin,0.23392328417733477
2025-05-14 22:04:59.131,Dogecoin,0.23339559955523906
2025-05-14 23:04:40.334,Dogecoin,0.23233703318057317
2025-05-15 00:04:04.121,Dogecoin,0.2327000784398179
2025-05-15 01:09:40.404,Dogecoin,0.2353979892614541
2025-05-15 02:08:15.395,Dogecoin,0.22926221443764833
2025-05-15 03:08:59.668,Dogecoin,0.2333359231789608
2025-05-15 04:07:26.667,Dogecoin,0.23249524861755586
2025-05-15 05:04:35.347,Dogecoin,0.23411952075552614
2025-05-15 06:09:54.234,Dogecoin,0.2290303705358666
2025-05-15 07:00:45.899,Dogecoin,0.22790840800824974
2025-05-15 08:04:46.182,Dogecoin,0.22465244659933992
2025-05-15 09:09:54.759,Dogecoin,0.2277749768189272
2025-05-15 10:09:45.217,Dogecoin,0.22481279797079148
2025-05-15 11:09:46.521,Dogecoin,0.22403254709431172
2025-05-15 12:09:36.062,Dogecoin,0.22665221404653002
2025-05-15 13:04:41.371,Dogecoin,0.22760009060150202
2025-05-15 14:05:00.018,Dogecoin,0.22396986270649466
2025-05-15 15:05:00.168,Dogecoin,0.2193012435722686
2025-05-15 16:08:53.556,Dogecoin,0.22406185144015428
2025-05-15 17:04:56.256,Dogecoin,0.22575231277662103
2025-05-15 18:04:49.507,Dogecoin,0.2280687423919006
2025-05-15 19:01:40.693,Dogecoin,0.22144959911019807
2025-05-15 20:04:46.502,Dogecoin,0.2218234495801033
2025-05-15 21:04:08.825,Dogecoin,0.22152400149481336
2025-05-15 22:04:44.804,Dogecoin,0.2194312289366417
2025-05-15 23:06:53.617,Dogecoin,0.21975653944470006
2025-05-16 00:09:38.178,Dogecoin,0.2196421692669774
2025-05-16 01:09:58.302,Dogecoin,0.220735108540809
2025-05-16 02:09:56.094,Dogecoin,0.22282074037985303
2025-05-16 03:04:48.624,Dogecoin,0.22535554035662134
2025-05-16 04:09:35.909,Dogecoin,0.22662694298002853
2025-05-16 05:09:50.792,Dogecoin,0.22570730206835127
2025-05-16 06:04:42.093,Dogecoin,0.22657223439010166
2025-05-16 07:04:57.316,Dogecoin,0.22682695028460106
2025-05-16 08:09:19.755,Dogecoin,0.22599202629553855
2025-05-16 09:02:10.995,Dogecoin,0.2233754705939462
2025-05-16 10:05:00.305,Dogecoin,0.22770208208080162
2025-05-16 11:04:56.863,Dogecoin,0.22902750676444963
2025-05-16 12:01:20.734,Dogecoin,0.22762838564937138
2025-05-16 13:04:55.691,Dogecoin,0.2271602507666791
2025-05-16 14:04:59.012,Dogecoin,0.22840587591249764
2025-05-16 15:09:29.280,Dogecoin,0.22656032467401618
2025-05-16 16:09:50.477,Dogecoin,0.22938114326159023
2025-05-16 17:07:30.333,Dogecoin,0.22801601327869703
2025-05-16 18:04:33.093,Dogecoin,0.22603472285402162
2025-05-16 19:04:59.688,Dogecoin,0.22578694955178896
2025-05-16 20:04:44.432,Dogecoin,0.22610098034657844
2025-05-16 21:07:22.381,Dogecoin,0.22407668691920435
2025-05-16 22:04:51.718,Dogecoin,0.22443704854586427
2025-05-16 23:01:30.743,Dogecoin,0.2214338213480261
2025-05-17 00:09:39.712,Dogecoin,0.22179287692947217
2025-05-17 01:01:31.415,Dogecoin,0.219842650182797
2025-05-17 02:04:45.228,Dogecoin,0.2165990613609096
2025-05-17 03:04:59.814,Dogecoin,0.21727272918113913
2025-05-17 04:04:54.889,Dogecoin,0.21791494007385193
2025-05-17 05:04:50.721,Dogecoin,0.21973323244725282
2025-05-17 06:04:44.301,Dogecoin,0.2174349903689722
2025-05-17 07:09:51.984,Dogecoin,0.21757966901670175
2025-05-17 08:04:47.190,Dogecoin,0.2174082365151234
2025-05-17 09:09:53.879,Dogecoin,0.21615633340676854
2025-05-17 10:05:25.690,Dogecoin,0.2157573238942768
2025-05-17 11:04:57.458,Dogecoin,0.2158408085988525
2025-05-17 12:03:18.481,Dogecoin,0.2161105835489101
2025-05-17 13:09:27.318,Dogecoin,0.21517508184789078
2025-05-17 14:04:39.953,Dogecoin,0.21286084783961046
2025-05-17 15:09:25.653,Dogecoin,0.21617647252643651
2025-05-17 16:02:45.313,Dogecoin,0.2157394889299596
2025-05-17 17:03:49.070,Dogecoin,0.21273574653297944
2025-05-17 18:02:27.196,Dogecoin,0.2153385976223933
2025-05-17 19:04:58.978,Dogecoin,0.2150380254100627
2025-05-17 20:09:52.355,Dogecoin,0.21488804201384584
2025-05-17 21:04:40.024,Dogecoin,0.21611630962370715
2025-05-17 22:04:44.801,Dogecoin,0.21647873893490305
2025-05-17 23:01:01.693,Dogecoin,0.21347537167925085
2025-05-18 00:04:57.423,Dogecoin,0.21488111020244596
2025-05-18 01:04:52.847,Dogecoin,0.2149988691177946
2025-05-18 02:04:46.643,Dogecoin,0.21643273521187478
2025-05-18 03:04:57.368,Dogecoin,0.21643950250137395
2025-05-18 04:04:59.640,Dogecoin,0.21577907687552206
2025-05-18 05:08:03.479,Dogecoin,0.21694472679509053
2025-05-18 06:03:35.817,Dogecoin,0.22044989731358935
2025-05-18 07:08:00.057,Dogecoin,0.2195753079503377
2025-05-18 08:06:22.526,Dogecoin,0.22133102188459855
2025-05-18 09:00:29.689,Dogecoin,0.22456745912323908
2025-05-18 10:03:06.395,Dogecoin,0.22260272863550126
2025-05-18 11:01:53.062,Dogecoin,0.22246236902725255
2025-05-18 12:09:38.564,Dogecoin,0.22262114294423063
2025-05-18 13:09:19.302,Dogecoin,0.2242297485134422
2025-05-18 14:04:56.323,Dogecoin,0.22503238398900144
2025-05-18 15:09:50.727,Dogecoin,0.22980614817849412
2025-05-18 16:03:59.411,Dogecoin,0.23378365863954587
2025-05-18 17:09:44.102,Dogecoin,0.23550395195287374
2025-05-18 18:07:15.335,Dogecoin,0.23228100522663203
2025-05-18 19:09:34.028,Dogecoin,0.22863183575090026
2025-05-18 20:06:06.415,Dogecoin,0.22398175174042953
2025-05-18 21:04:55.863,Dogecoin,0.22319876276504738
2025-05-18 22:04:38.578,Dogecoin,0.2254418851175043
2025-05-18 23:04:41.421,Dogecoin,0.2268770800726446
2025-05-19 00:02:00.718,Dogecoin,0.23196412411257225
2025-05-19 01:04:47.407,Dogecoin,0.22791846984883551
2025-05-19 02:04:40.225,Dogecoin,0.22549503890428496
2025-05-19 03:04:56.396,Dogecoin,0.22358131760628913
2025-05-19 04:03:04.040,Dogecoin,0.22017396475242323
2025-05-19 05:04:38.859,Dogecoin,0.2182958570489102
2025-05-19 06:01:04.453,Dogecoin,0.2182012772842518
2025-05-19 07:04:54.733,Dogecoin,0.21673573341302743
2025-05-19 08:09:42.442,Dogecoin,0.21814410037749665
2025-05-19 09:04:58.408,Dogecoin,0.21706759441578646
2025-05-19 10:05:50.602,Dogecoin,0.21730047690244986
2025-05-19 11:09:42.078,Dogecoin,0.21784903237946668
2025-05-19 12:04:51.556,Dogecoin,0.21731309791631379
2025-05-19 13:01:16.334,Dogecoin,0.21492356506138405
2025-05-19 14:10:38.419,Dogecoin,0.21812671031123101
2025-05-19 15:07:23.773,Dogecoin,0.22067205704029869
2025-05-19 16:05:29.394,Dogecoin,0.22132089303859181
2025-05-19 17:09:53.797,Dogecoin,0.22389755335450168
2025-05-19 18:09:34.143,Dogecoin,0.22424323934001555
2025-05-19 19:01:10.397,Dogecoin,0.22317976789461885
2025-05-19 20:04:53.437,Dogecoin,0.22395249837779926
2025-05-19 21:09:50.794,Dogecoin,0.22462915485858256
2025-05-19 22:04:53.610,Dogecoin,0.2242258053023275
2025-05-19 23:03:49.369,Dogecoin,0.22312629004549775
2025-05-20 00:09:16.345,Dogecoin,0.22494871643735062
2025-05-20 01:00:50.165,Dogecoin,0.22527958971825413
2025-05-20 02:04:57.384,Dogecoin,0.2279143200685793
2025-05-20 03:09:55.112,Dogecoin,0.22766897175156708
2025-05-20 04:06:53.276,Dogecoin,0.22544917594994301
2025-05-20 05:05:39.438,Dogecoin,0.22640331062625618
2025-05-20 06:03:33.846,Dogecoin,0.22688447157378738
2025-05-20 07:06:52.349,Dogecoin,0.22505277738947355
2025-05-20 08:03:39.878,Dogecoin,0.22312221964158052
2025-05-20 09:03:46.900,Dogecoin,0.22138133282815092
2025-05-20 10:03:30.153,Dogecoin,0.22157337664167812
2025-05-20 11:03:54.441,Dogecoin,0.22040359627384887
2025-05-20 12:04:03.095,Dogecoin,0.2207234102734744
2025-05-20 13:01:12.894,Dogecoin,0.21938581051848038
2025-05-20 14:01:34.439,Dogecoin,0.2188155824753641
2025-05-20 15:03:30.564,Dogecoin,0.21911597969601126
2025-05-20 16:03:33.667,Dogecoin,0.22052096659333956
2025-05-20 17:03:02.969,Dogecoin,0.2197641811172628
2025-05-20 18:03:27.276,Dogecoin,0.22276175308009322
2025-05-20 19:03:18.579,Dogecoin,0.21917879072733712
2025-05-20 20:08:11.127,Dogecoin,0.22370532876353766
2025-05-20 21:03:39.909,Dogecoin,0.2249505556396186
2025-05-20 22:03:45.664,Dogecoin,0.22645586162479245
2025-05-20 23:02:59.855,Dogecoin,0.22511765369969244
2025-05-20 23:14:32.000,Dogecoin,0.22591420978028653
